cst_id_di,MRC_ID_DI
90000112203,0000
90000112301,0000
90000112317,0008
90000112325,0007
90000112398,0000
90000112431,0007
90000112445,0000
90000112504,0000
90000112588,0000
90000112647,0000
90000112689,0000
90000112728,0000
90000112736,0000
90000112772,0000
90000112792,0000
90000112840,0000
90000112875,0000
90000112894,0000
90000112909,0000
90000112928,0000
90000112993,0000
90000113003,0000
90000113047,0007
90000113059,0000
90000113105,0000
90000113140,0000
90000113203,0006
90000113257,0000
90000113267,0000
90000113314,0000
90000113315,0000
90000113371,0007
90000113376,0000
90000113400,0000
90000113476,0000
90000113505,0000
90000113682,0000
90000113814,0007
90000113829,0005
90000113929,0000
90000113951,0000
90000114099,0000
90000114159,0000
90000114205,0000
90000114209,0008
90000114223,0008
90000114271,0000
90000114276,0000
90000114283,0000
90000114311,0000
90000114381,0000
90000114383,0000
90000114398,0000
90000114430,0000
90000114443,0007
90000114595,0000
90000114597,0000
90000114602,0000
90000114671,0000
90000114718,0000
90000114732,0000
90000114777,0008
90000114882,0000
90000114905,0000
90000114946,0000
90000115029,0000
90000115098,0006
90000115102,0000
90000115143,0000
90000115180,0000
90000115275,0000
90000115281,0000
90000115299,0006
90000115332,0000
90000115348,0000
90000115491,0000
90000115552,0000
90000115666,0000
90000115708,0000
90000115743,0010
90000115783,0000
90000115812,0006
90000115862,0000
90000115955,0000
90000115989,0000
90000116027,0007
90000116036,0000
90000116076,0000
90000116281,0000
90000116309,0000
90000116327,0000
90000116403,0000
90000116449,0000
90000116502,0000
90000116519,0000
90000116690,0000
90000116738,0000
90000116742,0000
90000116778,0000
90000116789,0000
90000116810,0000
90000116834,0007
90000117000,0000
90000117076,0000
90000117107,0000
90000117114,0000
90000117131,0000
90000117183,0005
90000117270,0000
90000117306,0000
90000117349,0006
90000117373,0000
90000117457,0000
90000117515,0000
90000117521,0008
90000117524,0000
90000117536,0000
90000117643,0000
90000117658,0000
90000117706,0000
90000117726,0000
90000117774,0000
90000117841,0007
90000117853,0007
90000117927,0000
90000117957,0000
90000118066,0000
90000118067,0005
90000118122,0000
90000118158,0000
90000118176,0000
90000118199,0000
90000118371,0000
90000118400,0000
90000118408,0000
90000118533,0000
90000118547,0006
90000118632,0000
90000118649,0000
90000118661,0000
90000118710,0000
90000118716,0000
90000118722,0000
90000118913,0000
90000118967,0000
90000118975,0007
90000119017,0000
90000119108,0000
90000119261,0000
90000119291,0000
90000119337,0008
90000119351,0000
90000119364,0008
90000119381,0000
90000119388,0000
90000119425,0000
90000119466,0001
90000119467,0000
90000119601,0000
90000119699,0000
90000119716,0000
90000119770,0000
90000119879,0000
90000119944,0000
90000119967,0000
90000120046,0000
90000120072,0000
90000120104,0000
90000120126,0000
90000120146,0000
90000120177,0007
90000120206,0000
90000120228,0000
90000120307,0000
90000120349,0000
90000120358,0000
90000120375,0000
90000120457,0000
90000120505,0000
90000120535,0000
90000120552,0000
90000120554,0005
90000120592,0000
90000120604,0000
90000120651,0000
90000120670,0000
90000120679,0008
90000120794,0000
90000120813,0000
90000120849,0008
90000120859,0000
90000120907,0000
90000120964,0000
90000121021,0000
90000121031,0010
90000121164,0000
90000121276,0000
90000121383,0000
90000121431,0000
90000121459,0000
90000121506,0000
90000121519,0000
90000121562,0000
90000121689,0001
90000121770,0007
90000121859,0000
90000121969,0000
90000121982,0000
90000121993,0000
90000122060,0005
90000122148,0000
90000122204,0000
90000122208,0006
90000122213,0000
90000122268,0000
90000122314,0000
90000122354,0000
90000122423,0006
90000122428,0000
90000122439,0000
90000122440,0000
90000122524,0000
90000122566,0000
90000122571,0000
90000122828,0000
90000122861,0000
90000122872,0005
90000122873,0000
90000122917,0000
90000122953,0000
90000122978,0000
90000123036,0006
90000123098,0000
90000123258,0000
90000123381,0000
90000123442,0000
90000123496,0000
90000123506,0000
90000123574,0000
90000123594,0000
90000123626,0000
90000123678,0000
90000123687,0000
90000123718,0000
90000123745,0008
90000123894,0000
90000123936,0000
90000124091,0000
90000124094,0000
90000124108,0000
90000124145,0000
90000124174,0000
90000124205,0007
90000124234,0000
90000124235,0000
90000124266,0008
90000124339,0000
90000124342,0007
90000124370,0000
90000124465,0000
90000124547,0000
90000124577,0008
90000124717,0000
90000124756,0000
90000124762,0000
90000124781,0006
90000124812,0000
90000124817,0000
90000124923,0006
90000125064,0007
90000125067,0000
90000125153,0007
90000125223,0000
90000125263,0000
90000125268,0000
90000125308,0000
90000125317,0000
90000125320,0008
90000125325,0000
90000125431,0000
90000125452,0000
90000125484,0000
90000125561,0000
90000125730,0000
90000125737,0009
90000125813,0008
90000125824,0000
90000125861,0000
90000125870,0000
90000125897,0000
90000125980,0000
90000126011,0000
90000126112,0000
90000126119,0000
90000126130,0000
90000126147,0000
90000126179,0000
90000126180,0000
90000126223,0000
90000126242,0000
90000126252,0000
90000126384,0000
90000126465,0008
90000126491,0000
90000126506,0006
90000126625,0000
90000126753,0000
90000126858,0000
90000126997,0000
90000127004,0008
90000127159,0000
90000127162,0000
90000127207,0000
90000127226,0007
90000127273,0000
90000127309,0000
90000127319,0000
90000127341,0000
90000127366,0000
90000127384,0000
90000127397,0000
90000127433,0000
90000127437,0000
90000127641,0004
90000127733,0000
90000127737,0000
90000127786,0000
90000127814,0000
90000127827,0000
90000127836,0000
90000127887,0000
90000127892,0000
90000128001,0000
90000128045,0000
90000128076,0007
90000128093,0000
90000128124,0000
90000128138,0008
90000128150,0000
90000128161,0000
90000128261,0000
90000128391,0000
90000128398,0000
90000128403,0008
90000128413,0000
90000128420,0007
90000128429,0000
90000128434,0000
90000128519,0000
90000128580,0000
90000128603,0000
90000128606,0006
90000128730,0000
90000128734,0007
90000128746,0006
90000128755,0000
90000128913,0000
90000128979,0000
90000129054,0007
90000129076,0000
90000129078,0000
90000129089,0008
90000129157,0000
90000129449,0008
90000129466,0000
90000129472,0000
90000129495,0000
90000129675,0000
90000129701,0000
90000129730,0000
90000129737,0007
90000129795,0000
90000129828,0005
90000129831,0000
90000129929,0000
90000129962,0007
90000129987,0000
90000130017,0000
90000130047,0000
90000130079,0000
90000130320,0000
90000130328,0006
90000130365,0000
90000130366,0007
90000130386,0000
90000130415,0000
90000130443,0000
90000130508,0007
90000130510,0000
90000130540,0000
90000130589,0000
90000130593,0000
90000130596,0000
90000130615,0000
90000130713,0000
90000130753,0000
90000130771,0000
90000130865,0000
90000130884,0007
90000130922,0008
90000130951,0000
90000130974,0000
90000131126,0000
90000131130,0000
90000131136,0000
90000131238,0000
90000131265,0008
90000131340,0006
90000131362,0000
90000131437,0000
90000131538,0000
90000131544,0000
90000131575,0000
90000131580,0008
90000131603,0006
90000131730,0000
90000131735,0010
90000131752,0005
90000131808,0000
90000131810,0000
90000131923,0000
90000131925,0000
90000131936,0000
90000131989,0000
90000131992,0000
90000132090,0008
90000132177,0000
90000132183,0000
90000132220,0000
90000132230,0006
90000132270,0000
90000132278,0008
90000132385,0000
90000132432,0000
90000132451,0000
90000132502,0000
90000132563,0000
90000132659,0000
90000132666,0000
90000132882,0000
90000133004,0000
90000133006,0000
90000133023,0000
90000133041,0000
90000133052,0007
90000133159,0000
90000133195,0000
90000133209,0000
90000133241,0000
90000133243,0000
90000133287,0000
90000133296,0000
90000133394,0000
90000133433,0000
90000133441,0006
90000133456,0000
90000133477,0000
90000133549,0000
90000133558,0000
90000133572,0000
90000133631,0000
90000133636,0000
90000133690,0008
90000133702,0010
90000133709,0008
90000133748,0007
90000133765,0007
90000133803,0000
90000133816,0000
90000133987,0000
90000134004,0000
90000134008,0000
90000134101,0000
90000134145,0000
90000134158,0000
90000134197,0000
90000134236,0000
90000134247,0000
90000134386,0000
90000134398,0000
90000134404,0000
90000134406,0000
90000134459,0000
90000134471,0000
90000134623,0000
90000134638,0000
90000134656,0000
90000134704,0000
90000134739,0000
90000134809,0006
90000134822,0000
90000134851,0000
90000135036,0000
90000135175,0006
90000135206,0000
90000135403,0000
90000135495,0000
90000135541,0000
90000135577,0007
90000135612,0000
90000135810,0000
90000135825,0006
90000135879,0000
90000135921,0000
90000136001,0006
90000136131,0000
90000136151,0001
90000136171,0006
90000136263,0000
90000136311,0000
90000136315,0000
90000136371,0000
90000136373,0001
90000136378,0000
90000136389,0000
90000136448,0000
90000136490,0000
90000136555,0000
90000136576,0000
90000136637,0009
90000136648,0006
90000136681,0000
90000136723,0000
90000136731,0000
90000136736,0000
90000136746,0000
90000136750,0000
90000136769,0000
90000136864,0000
90000136866,0000
90000136890,0006
90000136905,0000
90000136988,0000
90000137041,0000
90000137083,0000
90000137090,0008
90000137125,0000
90000137160,0000
90000137216,0000
90000137251,0000
90000137310,0000
90000137329,0000
90000137339,0000
90000137439,0000
90000137505,0000
90000137515,0000
90000137558,0000
90000137571,0000
90000137598,0000
90000137621,0000
90000137733,0000
90000137878,0000
90000137897,0000
90000137903,0000
90000137931,0000
90000138008,0000
90000138048,0000
90000138053,0006
90000138070,0000
90000138207,0000
90000138230,0000
90000138293,0000
90000138327,0000
90000138412,0000
90000138442,0000
90000138488,0000
90000138510,0000
90000138536,0000
90000138543,0006
90000138673,0000
90000138685,0000
90000138702,0000
90000138743,0000
90000138788,0000
90000138839,0000
90000138846,0008
90000138865,0000
90000139057,0000
90000139058,0007
90000139107,0001
90000139228,0007
90000139252,0000
90000139278,0000
90000139281,0000
90000139306,0007
90000139333,0000
90000139462,0008
90000139478,0000
90000139559,0000
90000139745,0000
90000139805,0000
90000139825,0000
90000139927,0008
90000139965,0000
90000139970,0007
90000139985,0000
90000140062,0000
90000140081,0000
90000140104,0000
90000140139,0000
90000140211,0000
90000140290,0000
90000140337,0000
90000140514,0000
90000140529,0000
90000140656,0000
90000140736,0008
90000140739,0007
90000140759,0007
90000140792,0000
90000140885,0000
90000140920,0000
90000140921,0000
90000140979,0000
90000140982,0000
90000141082,0000
90000141091,0000
90000141108,0000
90000141120,0007
90000141250,0000
90000141269,0000
90000141305,0000
90000141318,0000
90000141348,0000
90000141520,0002
90000141524,0000
90000141577,0000
90000141595,0000
90000141602,0000
90000141610,0006
90000141668,0000
90000141676,0000
90000141804,0000
90000141825,0000
90000141873,0000
90000141987,0006
90000141988,0007
90000142039,0000
90000142132,0000
90000142140,0000
90000142141,0006
90000142167,0000
90000142176,0000
90000142196,0000
90000142311,0000
90000142408,0000
90000142431,0000
90000142588,0000
90000142671,0000
90000142807,0000
90000142869,0000
90000142880,0000
90000142904,0000
90000142972,0000
90000142986,0000
90000142987,0008
90000143014,0000
90000143036,0000
90000143142,0000
90000143187,0000
90000143243,0000
90000143247,0000
90000143266,0006
90000143322,0000
90000143425,0007
90000143499,0000
90000143522,0000
90000143968,0000
90000144069,0008
90000144141,0000
90000144169,0007
90000144268,0000
90000144283,0000
90000144305,0008
90000144308,0000
90000144343,0000
90000144373,0007
90000144381,0000
90000144474,0000
90000144531,0000
90000144537,0000
90000144573,0000
90000144596,0000
90000144620,0000
90000144717,0000
90000144875,0000
90000144952,0000
90000144988,0008
90000144992,0000
90000145046,0000
90000145071,0000
90000145081,0000
90000145119,0007
90000145145,0000
90000145154,0000
90000145165,0006
90000145197,0000
90000145234,0000
90000145262,0000
90000145332,0000
90000145352,0000
90000145370,0007
90000145429,0000
90000145495,0000
90000145513,0000
90000145522,0000
90000145526,0000
90000145532,0000
90000145535,0006
90000145630,0000
90000145671,0000
90000145693,0000
90000145712,0000
90000145722,0000
90000145739,0000
90000145780,0000
90000145791,0000
90000145829,0000
90000145902,0000
90000145911,0000
90000145942,0000
90000145971,0010
90000146009,0006
90000146154,0008
90000146177,0000
90000146262,0000
90000146286,0000
90000146381,0000
90000146415,0000
90000146460,0000
90000146543,0000
90000146559,0000
90000146609,0000
90000146610,0000
90000146648,0000
90000146681,0000
90000146735,0000
90000146740,0000
90000146771,0007
90000146780,0000
90000146807,0008
90000146844,0007
90000146885,0000
90000146910,0008
90000146914,0000
90000147040,0000
90000147118,0000
90000147123,0000
90000147210,0000
90000147211,0000
90000147221,0000
90000147235,0000
90000147345,0008
90000147361,0007
90000147372,0006
90000147423,0000
90000147517,0001
90000147661,0000
90000147696,0006
90000147746,0000
90000147755,0000
90000147803,0000
90000147807,0008
90000147837,0006
90000147844,0000
90000147878,0000
90000147934,0000
90000147946,0007
90000148088,0000
90000148098,0002
90000148118,0000
90000148158,0006
90000148173,0000
90000148244,0000
90000148255,0000
90000148268,0006
90000148298,0000
90000148299,0000
90000148362,0000
90000148463,0000
90000148487,0005
90000148512,0000
90000148545,0008
90000148557,0008
90000148558,0007
90000148562,0000
90000148567,0006
90000148579,0000
90000148664,0000
90000148682,0000
90000148695,0000
90000148747,0000
90000148791,0000
90000148865,0000
90000149037,0007
90000149059,0010
90000149074,0000
90000149108,0007
90000149169,0000
90000149207,0000
90000149210,0000
90000149347,0000
90000149371,0000
90000149411,0007
90000149474,0007
90000149477,0006
90000149534,0000
90000149568,0000
90000149653,0000
90000149668,0000
90000149680,0000
90000149748,0008
90000149757,0000
90000149790,0000
90000149800,0006
90000149838,0000
90000149868,0000
90000149967,0000
90000150011,0006
90000150023,0000
90000150108,0000
90000150115,0000
90000150118,0000
90000150125,0000
90000150144,0000
90000150175,0000
90000150252,0006
90000150254,0000
90000150317,0000
90000150369,0000
90000150455,0000
90000150574,0000
90000150599,0000
90000150744,0000
90000150827,0000
90000150873,0007
90000150898,0000
90000150927,0000
90000150961,0000
90000151019,0000
90000151052,0000
90000151063,0000
90000151073,0000
90000151101,0000
90000151157,0000
90000151158,0000
90000151171,0000
90000151239,0000
90000151273,0000
90000151373,0000
90000151399,0000
90000151430,0000
90000151453,0006
90000151555,0005
90000151564,0000
90000151608,0000
90000151618,0003
90000151670,0000
90000151795,0000
90000151807,0000
90000151951,0000
90000151969,0000
90000151975,0000
90000151984,0000
90000151993,0000
90000152238,0000
90000152251,0000
90000152355,0000
90000152431,0000
90000152468,0006
90000152525,0000
90000152550,0000
90000152573,0006
90000152594,0007
90000152645,0000
90000152656,0000
90000152661,0007
90000152717,0000
90000152814,0000
90000152916,0007
90000153031,0006
90000153086,0000
90000153137,0000
90000153162,0000
90000153178,0000
90000153240,0000
90000153249,0000
90000153281,0000
90000153352,0003
90000153401,0000
90000153464,0006
90000153532,0008
90000153548,0000
90000153580,0006
90000153606,0000
90000153615,0000
90000153628,0000
90000153682,0000
90000153769,0000
90000153794,0000
90000153805,0007
90000153868,0000
90000153883,0000
90000153902,0000
90000153989,0008
90000154013,0000
90000154019,0000
90000154073,0000
90000154157,0000
90000154161,0006
90000154166,0007
90000154180,0006
90000154273,0000
90000154287,0000
90000154288,0000
90000154308,0000
90000154385,0000
90000154421,0000
90000154474,0000
90000154480,0000
90000154543,0000
90000154698,0000
90000154815,0000
90000154852,0000
90000154861,0000
90000154865,0000
90000154912,0000
90000154916,0000
90000154926,0000
90000154992,0000
90000155046,0000
90000155106,0000
90000155269,0000
90000155371,0000
90000155513,0000
90000155558,0000
90000155568,0000
90000155575,0000
90000155583,0006
90000155594,0000
90000155650,0000
90000155702,0007
90000155708,0001
90000155789,0000
90000155790,0000
90000155888,0000
90000155939,0000
90000155964,0000
90000155997,0000
90000156020,0006
90000156022,0007
90000156039,0000
90000156068,0007
90000156106,0000
90000156122,0000
90000156229,0000
90000156268,0000
90000156310,0000
90000156376,0000
90000156438,0007
90000156517,0000
90000156523,0008
90000156592,0008
90000156594,0000
90000156650,0000
90000156674,0000
90000156731,0000
90000156770,0000
90000156847,0000
90000156871,0000
90000156937,0000
90000156989,0000
90000157019,0000
90000157119,0000
90000157139,0000
90000157241,0007
90000157243,0000
90000157400,0000
90000157408,0002
90000157448,0000
90000157476,0000
90000157477,0000
90000157543,0000
90000157585,0000
90000157604,0000
90000157631,0000
90000157645,0000
90000157665,0000
90000157766,0006
90000157772,0000
90000157808,0006
90000157823,0000
90000157848,0000
90000158028,0000
90000158087,0000
90000158090,0000
90000158098,0000
90000158105,0000
90000158116,0000
90000158157,0007
90000158190,0000
90000158224,0000
90000158263,0008
90000158266,0000
90000158470,0000
90000158555,0000
90000158614,0000
90000158615,0000
90000158631,0000
90000158768,0000
90000158775,0006
90000158831,0000
90000158912,0007
90000159055,0001
90000159154,0000
90000159172,0000
90000159180,0000
90000159187,0000
90000159196,0000
90000159263,0000
90000159294,0000
90000159307,0000
90000159320,0000
90000159327,0005
90000159333,0000
90000159354,0000
90000159429,0007
90000159564,0000
90000159603,0000
90000159616,0000
90000159674,0000
90000159745,0000
90000159785,0000
90000159805,0000
90000159900,0000
90000159902,0007
90000160018,0000
90000160023,0000
90000160069,0000
90000160073,0000
90000160154,0000
90000160222,0000
90000160292,0000
90000160297,0000
90000160301,0000
90000160323,0000
90000160328,0000
90000160372,0000
90000160413,0000
90000160417,0000
90000160418,0000
90000160427,0006
90000160444,0007
90000160453,0000
90000160455,0000
90000160600,0000
90000160605,0000
90000160643,0000
90000160744,0000
90000160806,0000
90000160827,0000
90000160885,0000
90000160937,0000
90000160950,0006
90000160952,0000
90000161010,0000
90000161035,0000
90000161081,0006
90000161098,0000
90000161128,0000
90000161130,0000
90000161168,0000
90000161181,0006
90000161221,0000
90000161286,0000
90000161317,0000
90000161329,0000
90000161334,0007
90000161352,0000
90000161357,0006
90000161387,0000
90000161448,0007
90000161478,0007
90000161512,0000
90000161556,0000
90000161563,0000
90000161647,0000
90000161664,0000
90000161735,0000
90000161746,0000
90000161780,0000
90000161783,0000
90000161865,0000
90000161904,0007
90000162061,0000
90000162119,0000
90000162215,0000
90000162327,0000
90000162380,0000
90000162396,0000
90000162477,0006
90000162538,0000
90000162578,0000
90000162597,0000
90000162637,0000
90000162671,0000
90000162677,0006
90000162737,0000
90000162772,0000
90000162829,0000
90000162910,0000
90000162952,0000
90000162980,0007
90000163125,0000
90000163177,0000
90000163185,0000
90000163229,0000
90000163265,0000
90000163313,0000
90000163321,0000
90000163362,0000
90000163398,0000
90000163406,0000
90000163510,0000
90000163626,0000
90000163721,0000
90000163726,0000
90000163731,0000
90000163740,0000
90000163770,0006
90000163808,0000
90000163809,0000
90000163813,0000
90000163827,0000
90000163894,0000
90000163937,0000
90000163967,0000
90000164140,0000
90000164317,0000
90000164435,0000
90000164441,0000
90000164475,0000
90000164498,0007
90000164501,0006
90000164539,0000
90000164691,0000
90000164696,0000
90000164731,0000
90000164747,0000
90000164755,0006
90000164768,0008
90000164796,0008
90000164816,0008
90000164871,0000
90000164878,0000
90000165008,0000
90000165031,0000
90000165183,0000
90000165212,0000
90000165219,0000
90000165277,0000
90000165326,0006
90000165333,0000
90000165344,0000
90000165385,0007
90000165405,0007
90000165447,0000
90000165475,0000
90000165555,0000
90000165640,0007
90000165659,0000
90000165767,0000
90000165816,0000
90000165859,0007
90000165895,0000
90000165905,0000
90000165923,0000
90000165927,0000
90000165995,0000
90000166032,0000
90000166035,0007
90000166050,0000
90000166067,0000
90000166083,0006
90000166123,0000
90000166167,0000
90000166190,0000
90000166275,0000
90000166278,0007
90000166295,0000
90000166303,0000
90000166323,0000
90000166386,0000
90000166417,0000
90000166445,0008
90000166458,0009
90000166484,0009
90000166554,0000
90000166638,0000
90000166720,0000
90000166756,0000
90000166790,0000
90000166838,0007
90000166841,0006
90000166939,0000
90000167006,0006
90000167017,0000
90000167056,0006
90000167145,0000
90000167244,0000
90000167250,0000
90000167290,0000
90000167389,0000
90000167513,0007
90000167535,0007
90000167582,0000
90000167585,0000
90000167590,0000
90000167608,0006
90000167657,0000
90000167720,0000
90000167735,0000
90000167737,0000
90000167781,0000
90000167831,0007
90000167849,0000
90000168002,0008
90000168018,0000
90000168032,0000
90000168107,0000
90000168115,0007
90000168127,0000
90000168141,0000
90000168175,0000
90000168288,0008
90000168335,0000
90000168353,0000
90000168367,0000
90000168490,0007
90000168516,0000
90000168672,0000
90000168808,0000
90000168811,0000
90000168972,0007
90000168994,0000
90000169048,0006
90000169091,0000
90000169106,0000
90000169166,0000
90000169217,0000
90000169284,0000
90000169285,0000
90000169298,0000
90000169374,0008
90000169380,0000
90000169448,0000
90000169451,0000
90000169484,0000
90000169539,0008
90000169642,0000
90000169651,0000
90000169662,0000
90000169733,0006
90000169776,0000
90000169795,0000
90000169811,0000
90000169814,0000
90000169840,0000
90000169868,0000
90000169968,0000
90000170046,0000
90000170071,0000
90000170244,0000
90000170255,0000
90000170292,0000
90000170308,0000
90000170328,0000
90000170447,0000
90000170492,0000
90000170538,0000
90000170568,0000
90000170597,0000
90000170613,0000
90000170672,0008
90000170717,0000
90000170901,0002
90000170912,0006
90000170916,0007
90000170951,0000
90000170967,0000
90000171018,0000
90000171200,0000
90000171335,0000
90000171341,0000
90000171343,0001
90000171403,0000
90000171512,0007
90000171527,0000
90000171582,0007
90000171600,0000
90000171618,0000
90000171635,0000
90000171726,0000
90000171868,0000
90000171907,0000
90000171909,0000
90000171929,0000
90000171978,0000
90000172019,0000
90000172112,0000
90000172139,0000
90000172171,0000
90000172209,0000
90000172217,0001
90000172365,0000
90000172392,0000
90000172474,0000
90000172615,0000
90000172657,0006
90000172786,0008
90000172830,0000
90000172831,0000
90000172871,0000
90000172934,0000
90000172943,0007
90000172973,0000
90000173064,0000
90000173101,0000
90000173143,0000
90000173211,0000
90000173263,0000
90000173280,0000
90000173341,0000
90000173343,0000
90000173472,0000
90000173485,0000
90000173705,0000
90000173732,0000
90000173769,0000
90000173770,0000
90000173785,0006
90000173869,0000
90000174002,0000
90000174083,0005
90000174118,0006
90000174152,0000
90000174252,0000
90000174329,0000
90000174335,0000
90000174346,0000
90000174362,0000
90000174369,0000
90000174397,0000
90000174418,0005
90000174538,0000
90000174593,0000
90000174614,0000
90000174912,0000
90000174997,0000
90000175137,0000
90000175231,0000
90000175241,0006
90000175261,0005
90000175272,0000
90000175308,0000
90000175314,0000
90000175333,0000
90000175343,0000
90000175368,0007
90000175391,0008
90000175399,0000
90000175447,0000
90000175456,0009
90000175459,0000
90000175482,0006
90000175483,0000
90000175584,0000
90000175623,0000
90000175633,0005
90000175641,0000
90000175648,0009
90000175692,0000
90000175716,0006
90000175759,0000
90000175770,0000
90000175779,0000
90000175871,0000
90000175914,0000
90000175921,0000
90000175924,0000
90000175949,0000
90000175965,0000
90000176004,0006
90000176012,0000
90000176040,0000
90000176049,0000
90000176074,0000
90000176075,0000
90000176096,0000
90000176100,0000
90000176201,0000
90000176210,0000
90000176255,0000
90000176277,0000
90000176352,0000
90000176412,0000
90000176415,0000
90000176432,0000
90000176477,0000
90000176524,0000
90000176541,0000
90000176745,0000
90000176755,0007
90000176782,0000
90000176879,0000
90000176928,0003
90000177003,0000
90000177011,0000
90000177111,0000
90000177175,0000
90000177186,0000
90000177187,0000
90000177279,0007
90000177334,0000
90000177361,0000
90000177489,0000
90000177538,0000
90000177571,0000
90000177580,0000
90000177628,0000
90000177631,0007
90000177655,0000
90000177709,0000
90000177724,0000
90000177828,0008
90000177837,0009
90000177857,0000
90000177877,0008
90000177882,0000
90000177930,0000
90000177931,0000
90000177946,0000
90000177948,0000
90000178023,0000
90000178030,0000
90000178036,0008
90000178047,0000
90000178069,0007
90000178119,0000
90000178161,0000
90000178185,0007
90000178239,0008
90000178243,0006
90000178277,0000
90000178288,0000
90000178310,0000
90000178414,0000
90000178459,0000
90000178468,0000
90000178526,0000
90000178542,0000
90000178543,0000
90000178765,0000
90000178792,0000
90000178801,0006
90000178818,0000
90000178825,0000
90000178926,0000
90000178947,0000
90000178989,0000
90000179007,0000
90000179048,0000
90000179105,0007
90000179107,0000
90000179118,0000
90000179133,0000
90000179144,0000
90000179172,0007
90000179180,0000
90000179193,0000
90000179238,0000
90000179239,0000
90000179264,0000
90000179368,0000
90000179418,0006
90000179611,0009
90000179785,0000
90000179873,0000
90000179886,0000
90000179938,0000
90000179986,0000
90000179990,0000
90000179993,0000
90000180027,0000
90000180101,0000
90000180119,0000
90000180221,0000
90000180241,0000
90000180254,0000
90000180273,0000
90000180286,0000
90000180393,0000
90000180412,0000
90000180472,0001
90000180499,0000
90000180541,0000
90000180575,0000
90000180587,0000
90000180689,0000
90000180751,0000
90000180760,0000
90000180784,0007
90000180786,0000
90000180806,0006
90000180888,0000
90000180992,0000
90000181076,0000
90000181080,0000
90000181122,0000
90000181154,0000
90000181157,0000
90000181226,0000
90000181239,0000
90000181289,0000
90000181363,0000
90000181376,0007
90000181476,0007
90000181554,0000
90000181568,0000
90000181584,0005
90000181680,0000
90000181718,0000
90000181743,0006
90000181792,0000
90000181850,0000
90000181855,0007
90000181912,0008
90000181978,0000
90000181994,0000
90000182058,0000
90000182103,0000
90000182185,0000
90000182254,0000
90000182309,0000
90000182340,0007
90000182404,0000
90000182475,0000
90000182489,0000
90000182494,0000
90000182516,0007
90000182525,0006
90000182562,0000
90000182615,0000
90000182815,0000
90000182887,0000
90000182922,0000
90000182950,0007
90000182958,0000
90000182974,0000
90000182989,0006
90000183056,0000
90000183093,0007
90000183105,0006
90000183139,0000
90000183141,0000
90000183145,0000
90000183168,0006
90000183199,0000
90000183281,0007
90000183367,0000
90000183368,0000
90000183422,0000
90000183425,0000
90000183497,0002
90000183633,0000
90000183714,0007
90000183716,0006
90000183780,0000
90000183816,0000
90000183856,0000
90000183934,0000
90000183935,0006
90000183994,0000
90000184138,0006
90000184143,0000
90000184170,0000
90000184190,0006
90000184203,0000
90000184226,0000
90000184323,0000
90000184343,0000
90000184377,0000
90000184426,0000
90000184629,0000
90000184640,0000
90000184674,0000
90000184676,0000
90000184718,0000
90000184721,0000
90000184740,0000
90000184868,0000
90000184882,0010
90000184895,0000
90000184992,0000
90000185049,0000
90000185065,0000
90000185072,0006
90000185105,0000
90000185124,0000
90000185129,0000
90000185139,0000
90000185209,0008
90000185271,0000
90000185378,0000
90000185384,0000
90000185639,0000
90000185685,0000
90000185791,0007
90000185842,0000
90000185852,0000
90000185870,0000
90000186001,0000
90000186015,0000
90000186045,0000
90000186106,0000
90000186130,0000
90000186193,0000
90000186393,0008
90000186400,0000
90000186428,0000
90000186479,0000
90000186535,0000
90000186543,0000
90000186585,0000
90000186643,0000
90000186710,0000
90000186845,0006
90000186921,0000
90000187051,0000
90000187058,0000
90000187164,0000
90000187168,0000
90000187184,0008
90000187220,0007
90000187231,0007
90000187237,0000
90000187305,0000
90000187319,0008
90000187432,0000
90000187473,0000
90000187496,0000
90000187541,0000
90000187567,0000
90000187595,0000
90000187754,0000
90000187831,0000
90000187837,0000
90000187865,0000
90000187885,0000
90000187912,0000
90000188017,0000
90000188042,0000
90000188057,0000
90000188089,0000
90000188127,0000
90000188129,0000
90000188212,0000
90000188264,0006
90000188310,0000
90000188350,0000
90000188355,0000
90000188364,0000
90000188392,0000
90000188424,0000
90000188464,0000
90000188538,0000
90000188595,0000
90000188680,0000
90000188690,0006
90000188695,0000
90000188717,0000
90000188755,0006
90000188803,0000
90000188829,0000
90000188841,0000
90000188868,0000
90000188926,0006
90000189080,0000
90000189176,0000
90000189287,0000
90000189293,0000
90000189321,0000
90000189326,0000
90000189368,0000
90000189382,0007
90000189399,0000
90000189450,0000
90000189509,0006
90000189521,0000
90000189527,0000
90000189583,0000
90000189613,0000
90000189621,0000
90000189635,0000
90000189641,0000
90000189721,0000
90000189733,0000
90000189735,0000
90000189876,0000
90000189983,0000
90000190015,0000
90000190214,0000
90000190306,0000
90000190307,0000
90000190320,0000
90000190333,0006
90000190352,0000
90000190430,0000
90000190482,0000
90000190526,0001
90000190537,0000
90000190570,0000
90000190663,0000
90000190715,0000
90000190774,0000
90000190831,0000
90000190903,0000
90000190920,0000
90000191023,0000
90000191043,0000
90000191053,0000
90000191168,0000
90000191192,0000
90000191227,0000
90000191253,0000
90000191273,0000
90000191284,0000
90000191285,0007
90000191330,0000
90000191354,0000
90000191366,0007
90000191388,0000
90000191395,0000
90000191409,0007
90000191431,0000
90000191490,0000
90000191508,0000
